11.625,31.0581,5.81668,-28.5382,13.5422,15.0666,-27.6385,4.06397,31.4555,-21.6408,-15.7228,24.1487,-0.303926,-19.3893,14.556,6.9962,-23.2549,7.81889,23.0655,-9.76715,-6.67494
11.75,30.8981,5.93395,-28.4775,13.3531,15.1274,-27.4479,3.90301,31.3419,-21.4379,-15.7242,24.151,-0.303085,-19.3918,14.5564,6.99823,-23.2563,7.81857,23.0679,-9.7683,-6.67717
11.875,30.7381,6.05115,-28.4169,13.1641,15.1882,-27.2574,3.74213,31.2285,-21.2352,-15.7256,24.1534,-0.302245,-19.3942,14.5568,7.00026,-23.2578,7.81824,23.0704,-9.76944,-6.67939
12.0,30.5782,6.16829,-28.3562,12.9752,15.249,-27.067,3.58133,31.115,-21.0325,-15.727,24.1557,-0.301404,-19.3967,14.5572,7.0023,-23.2592,7.81792,23.0729,-9.77058,-6.68161
12.125,30.4184,6.28537,-28.2956,12.7864,15.3097,-26.8767,3.42062,31.0017,-20.83,-15.7285,24.1581,-0.300564,-19.3992,14.5576,7.00433,-23.2607,7.81759,23.0754,-9.77172,-6.68384
12.25,30.2586,6.40239,-28.235,12.5977,15.3704,-26.6865,3.26,30.8883,-20.6275,-15.7299,24.1604,-0.299723,-19.4016,14.558,7.00636,-23.2621,7.81727,23.0779,-9.77287,-6.68606
12.375,30.099,6.51935,-28.1745,12.409,15.431,-26.4964,3.09946,30.7751,-20.4252,-15.7313,24.1628,-0.298883,-19.4041,14.5584,7.0084,-23.2636,7.81694,23.0803,-9.77401,-6.68828
12.5,29.9394,6.63625,-28.114,12.2205,15.4917,-26.3064,2.939,30.6619,-20.2229,-15.7327,24.1652,-0.298042,-19.4066,14.5588,7.01043,-23.265,7.81662,23.0828,-9.77515,-6.69051
12.625,29.78,6.75309,-28.0535,12.0321,15.5523,-26.1165,2.77864,30.5488,-20.0208,-15.7341,24.1675,-0.297202,-19.409,14.5593,7.01246,-23.2665,7.81629,23.0853,-9.77629,-6.69273
12.75,29.6206,6.86987,-27.9931,11.8438,15.6129,-25.9266,2.61836,30.4357,-19.8187,-15.7355,24.1699,-0.296361,-19.4115,14.5597,7.01449,-23.2679,7.81597,23.0878,-9.77744,-6.69495
12.875,29.4613,6.98659,-27.9326,11.6556,15.6734,-25.7369,2.45816,30.3227,-19.6168,-15.7369,24.1722,-0.295521,-19.414,14.5601,7.01653,-23.2694,7.81564,23.0902,-9.77858,-6.69718
13.0,29.302,7.10325,-27.869,11.4664,15.728,-25.5396,2.2979,30.2038,-19.4149,-15.7383,24.1746,-0.29468,-19.4164,14.5605,7.01856,-23.2708,7.81532,23.0927,-9.77972,-6.6994
13.125,29.1353,7.21736,-27.7979,11.2751,15.7814,-25.341,2.13783,30.0796,-19.2132,-15.7397,24.1769,-0.29384,-19.4189,14.5609,7.02059,-23.2723,7.81499,23.0952,-9.78086,-6.70163
13.25,28.9655,7.33021,-27.7232,11.0829,15.8281,-25.1353,1.97823,29.9494,-19.0115,-15.7411,24.1793,-0.292999,-19.4214,14.5613,7.02263,-23.2738,7.81466,23.0977,-9.78201,-6.70385
13.375,28.7882,7.43981,-27.6408,10.8894,15.8733,-24.9282,1.81929,29.8137,-18.81,-15.7425,24.1816,-0.292159,-19.4238,14.5617,7.02466,-23.2752,7.81434,23.1002,-9.78315,-6.70607
13.5,28.6078,7.54776,-27.5546,10.6954,15.9112,-24.7147,1.6614,29.6719,-18.6086,-15.7439,24.184,-0.291318,-19.4263,14.5621,7.02669,-23.2767,7.81401,23.1026,-9.78429,-6.7083
13.625,28.4202,7.65175,-27.4603,10.5006,15.9472,-24.4997,1.50471,29.5246,-18.4072,-15.7453,24.1863,-0.290478,-19.4288,14.5625,7.02873,-23.2781,7.81368,23.1051,-9.78543,-6.71052
13.75,28.2294,7.75366,-27.362,10.3056,15.9752,-24.2789,1.34968,29.3711,-18.206,-15.7467,24.1887,-0.289637,-19.4312,14.5629,7.03076,-23.2796,7.81336,23.1076,-9.78658,-6.71274
13.875,28.0317,7.8509,-27.2555,10.1107,16.0011,-24.0568,1.19641,29.2121,-18.0049,-15.7481,24.191,-0.288796,-19.4337,14.5633,7.03279,-23.281,7.81303,23.1101,-9.78772,-6.71497
14.0,27.8308,7.94562,-27.1447,9.9161,16.0183,-23.8296,1.04546,29.0468,-17.8039,-15.7495,24.1934,-0.287956,-19.4362,14.5638,7.03483,-23.2825,7.81271,23.1126,-9.78886,-6.71719
14.125,27.6235,8.03496,-27.0256,9.72228,16.0331,-23.6012,0.896852,28.8761,-17.6029,-15.751,24.1958,-0.287115,-19.4386,14.5642,7.03686,-23.2839,7.81238,23.115,-9.79,-6.71941
14.25,27.413,8.12132,-26.9021,9.52917,16.0387,-23.3685,0.751226,28.6993,-17.4021,-15.7524,24.1981,-0.286275,-19.4411,14.5646,7.03889,-23.2854,7.81205,23.1175,-9.79115,-6.72164
14.375,27.1965,8.20162,-26.7704,9.33772,16.0414,-23.1348,0.608553,28.5172,-17.2014,-15.7538,24.2005,-0.285434,-19.4436,14.565,7.04093,-23.2868,7.81173,23.12,-9.79229,-6.72386
14.5,26.9771,8.27851,-26.6341,9.14748,16.0347,-22.8978,0.469531,28.3291,-17.0008,-15.7552,24.2028,-0.284594,-19.446,14.5654,7.04296,-23.2883,7.8114,23.1225,-9.79343,-6.72608
14.625,26.7524,8.34867,-26.4898,8.95975,16.0248,-22.66,0.334074,28.136,-16.8003,-15.7566,24.2052,-0.283753,-19.4485,14.5658,7.04499,-23.2898,7.81108,23.125,-9.79457,-6.72831
14.75,26.5249,8.41499,-26.3409,8.77375,16.005,-22.4199,0.202931,27.9372,-16.5999,-15.758,24.2075,-0.282913,-19.451,14.5662,7.04703,-23.2912,7.81075,23.1274,-9.79572,-6.73053
14.875,26.2928,8.47401,-26.1841,8.59113,15.9818,-22.1792,0.0759491,27.7336,-16.3996,-15.7594,24.2099,-0.282072,-19.4534,14.5666,7.04906,-23.2927,7.81042,23.1299,-9.79686,-6.73275
15.0,26.0583,8.52878,-26.0228,8.41077,15.9485,-21.9374,-0.0460807,27.5249,-16.1994,-15.7608,24.2122,-0.281232,-19.4559,14.567,7.05109,-23.2941,7.8101,23.1324,-9.798,-6.73498
15.125,25.8199,8.57573,-25.854,8.23463,15.9116,-21.6953,-0.163385,27.3117,-15.9994,-15.7622,24.2146,-0.280391,-19.4584,14.5674,7.05313,-23.2956,7.80977,23.1349,-9.79914,-6.7372
15.25,25.5795,8.61809,-25.6808,8.06129,15.8645,-21.4532,-0.275139,27.0938,-15.7994,-15.7637,24.2169,-0.27955,-19.4608,14.5678,7.05516,-23.297,7.80944,23.1374,-9.80029,-6.73942
15.375,25.3361,8.65219,-25.5006,7.893,15.8137,-21.2112,-0.38165,26.8719,-15.5995,-15.7651,24.2193,-0.27871,-19.4633,14.5683,7.05719,-23.2985,7.80912,23.1398,-9.80143,-6.74165
15.5,25.0912,8.68142,-25.3164,7.728,15.7527,-20.9702,-0.482072,26.646,-15.3998,-15.7665,24.2216,-0.277869,-19.4658,14.5687,7.05923,-23.2999,7.80879,23.1423,-9.80257,-6.74387
15.625,24.8441,8.70205,-25.1256,7.56883,15.688,-20.7299,-0.576793,26.4166,-15.2001,-15.7679,24.224,-0.277029,-19.4682,14.5691,7.06126,-23.3014,7.80847,23.1448,-9.80371,-6.7461
15.75,24.5961,8.71762,-24.931,7.41344,15.6133,-20.4917,-0.664968,26.1838,-15.0006,-15.7693,24.2263,-0.276188,-19.4707,14.5695,7.06329,-23.3028,7.80814,23.1473,-9.80486,-6.74832
